id_igra,wmo,lat,lon,alt,state,name,start,end,total
RSM00026702,26702,54.7264,20.5583,19.0,  ,KALININGRAD,1939,2020,46865
RSM00026781,26781,54.75,32.0667,240.0,  ,SMOLENSK,1939,2020,56144
RSM00027038,27038,59.3183,39.9256,124.7,  ,VOLOGDA,1947,2020,57244
RSM00027199,27199,58.5667,49.5667,156.5,  ,KIROV,1947,2020,57088
RSM00027331,27331,57.58,39.58,103.0,  ,JAROSLAVL,1950,1953,529
RSM00027459,27459,56.2667,44.0,161.1,  ,NIZHNIJ NOVGOROD,1946,2020,58505
RSM00027595,27595,55.6075,49.2942,115.5,  ,KAZAN,1947,2017,52427
RSM00027612,27612,55.93,37.5183,187.0,  ,MOSKVA (DOLGOPRUDNYJ),1934,2018,64787
RSM00027707,27707,54.1,35.35,237.0,  ,SUHINICHI,1961,2020,40249
RSM00027730,27730,54.6333,39.7,155.0,  ,RYAZAN,1962,2020,45559
RSM00027944,27944,52.733,41.467,161.0,  ,TAMBOV,1948,1995,38381
RSM00027962,27962,53.1228,45.0189,169.5,  ,PENZA,1961,2020,29652
RSM00027995,27995,52.9833,49.4333,44.7,  ,SAMARA (BEZENCHUK),1951,2020,14170
RSM00028225,28225,57.9583,56.1972,170.0,  ,PERM,1961,2020,42825
RSM00028275,28275,58.15,68.25,55.3,  ,TOBOL'SK,1951,2020,52352
RSM00028445,28445,56.7333,61.0667,286.1,  ,EKATERINBURG (VERHNEE DUBROVO),1946,2020,61451
RSM00028661,28661,55.4567,65.4011,70.8,  ,KURGAN,1955,2020,38023
RSM00028698,28698,54.9333,73.4,90.4,  ,OMSK,1946,2018,59051
RSM00028722,28722,54.7106,55.815,103.6,  ,UFA-DIOMA,1946,2020,55676
RSM00028900,28900,53.25,50.45,40.0,  ,SAMARA,1939,1994,39657
RSM00029231,29231,58.3167,82.95,72.9,  ,KOLPASEVO,1951,2020,54214
RSM00029263,29263,58.4528,92.2028,76.9,  ,ENISEJSK,1964,2020,45294
RSM00029282,29282,58.3833,97.45,131.0,  ,BOGUCANY,1951,2020,51062
RSM00029572,29572,56.1806,92.6056,204.6,  ,EMEL' YANOVO,1995,2020,16620
RSM00029574,29574,56.0,92.883,215.0,  ,KRASNOYARSK,1953,1994,40900
RSM00029612,29612,55.3544,78.3083,118.6,  ,BARABINSK,1958,2020,49672
RSM00029634,29634,54.9667,82.95,143.0,  ,NOVOSIBIRSK,1946,2020,59493
RSM00029698,29698,54.8833,99.0333,410.6,  ,NIZHNEUDINSK,1950,2020,53116
RSM00029839,29839,53.5,83.8333,140.3,  ,BARNAUL,1963,2020,38406
RSM00029846,29846,53.7333,87.1833,215.0,  ,ABAGUR,1955,1956,181
RSM00029862,29862,53.7667,91.3167,253.6,  ,ABAKAN,1960,2020,46442
RSM00030054,30054,59.45,112.5833,186.0,  ,VITIM,1951,2020,52677
RSM00030230,30230,57.7667,108.0667,256.5,  ,KIRENSK,1950,2020,54849
RSM00030309,30309,56.2833,101.75,410.8,  ,BRATSK,1967,2020,41020
RSM00030372,30372,56.9,118.2667,709.0,  ,CHARA,1967,2020,42917
RSM00030521,30521,54.8,105.167,418.0,  ,ZHIGALOVO,1950,1996,35584
RSM00030554,30554,54.4667,113.5833,995.4,  ,BAGDARIN,1951,2018,52127
RSM00030635,30635,53.4167,109.0167,459.0,  ,UST'-BARGUZIN,1960,2020,37714
RSM00030636,30636,53.6167,109.6333,489.0,  ,BARGUZIN,1951,1970,6508
RSM00030673,30673,53.75,119.7333,624.0,  ,MOGOCHA,1953,2020,44214
RSM00030692,30692,54.0,123.967,400.0,  ,SKOVORODINO,1949,1996,31293
RSM00030710,30710,52.267,104.317,469.0,  ,IRKUTSK,1940,1988,39087
RSM00030715,30715,52.4833,103.85,435.5,  ,ANGARSK,1988,2020,19776
RSM00030758,30758,52.0833,113.4833,671.0,  ,CHITA,1940,2020,61949
RSM00030935,30935,50.3667,108.75,770.0,  ,KRASNYJ CHIKOJ,1951,2020,53787
RSM00030965,30965,50.4,116.5167,675.0,  ,BORZYA,1957,2020,48751
RSM00031004,31004,58.6167,125.3667,678.4,  ,ALDAN,1950,2020,52997
RSM00031088,31088,59.3667,143.2,4.6,  ,OHOTSK,1951,2020,48297
RSM00031168,31168,56.45,138.15,6.0,  ,AYAN,1950,2020,39658
RSM00031300,31300,53.7414,127.2764,228.0,  ,ZEJA,1955,2020,43608
RSM00031329,31329,53.067,132.983,542.0,  ,EKIMCHAN,1951,1996,29232
RSM00031369,31369,53.1475,140.6939,44.8,  ,NIKOLAEVSK-NA-AMURE,1951,2020,48350
RSM00031510,31510,50.2803,127.4783,168.0,  ,BLAGOVESCETNSK,1940,2020,50910
RSM00031538,31538,50.0667,132.1333,343.2,  ,SUTUR,1958,2020,39236
RSM00031561,31561,50.6,137.0333,19.0,  ,KOMSOMOLSK-ON-AMUR,1940,2010,33016
RSM00031707,31707,47.733,130.967,73.0,  ,EKATERINO-NIKOLSKOE,1948,1993,30472
RSM00031736,31736,48.5333,135.2333,72.0,  ,HABAROVSK,1940,2020,57529
RSM00031770,31770,49.0,140.3,20.5,  ,SOVETSKAYA GAVAN,1964,2020,33722
RSM00031873,31873,45.8667,133.7333,100.0,  ,DAL'NERECHENSK,1957,2020,48540
RSM00031909,31909,45.0,136.6,68.0,  ,TERNEJ,1950,1996,35417
RSM00031977,31977,43.2667,132.05,77.0,  ,VLADIVOSTOK (SAD GOROD),1940,2020,58012
RSM00032061,32061,50.9,142.1667,30.0,  ,ALEKSANDROVSK-SAHALINSKIJ,1951,2020,54642
RSM00032098,32098,49.2167,143.1,7.0,  ,PORONAJSK,1970,2020,34418
RSM00032099,32099,48.65,144.75,33.0,  ,M. TERPENIYA (FL),1955,1970,7763
RSM00032150,32150,46.95,142.7167,22.0,  ,JUZHNO-SAHALINSK,1948,2020,61182
RSM00032165,32165,44.017,145.867,49.0,  ,JUZHNO-KURILSK,1951,1995,37102
RSM00032186,32186,46.2,150.5,70.0,  ,URUP,1961,1996,29544
RSM00032195,32195,46.85,151.8667,26.0,  ,SIMUSIR,1953,1961,4608
RSM00032215,32215,50.6833,156.1333,24.0,  ,SEVERO-KURIL'SK,1998,2020,9659
RSM00032217,32217,50.017,155.4,25.0,  ,M. VASILYEV,1953,1994,34757
RSM00032389,32389,56.3167,160.8333,28.0,  ,KLJUCHI,1950,2020,49566
RSM00032477,32477,54.3,155.9167,25.0,  ,SOBOLEVO,1967,2020,16185
RSM00032540,32540,53.0833,158.5833,78.0,  ,PETROPAVLOVSK-KAMCHATSKIJ,1948,2020,61707
RSM00032618,32618,55.2,165.9833,16.0,  ,OSTROV BERINGA,1957,2020,40443
RSM00034009,34009,51.7667,36.1667,246.4,  ,KURSK,1946,2020,57619
RSM00034122,34122,51.65,39.25,100.0,  ,VORONEZ,1939,2020,45652
RSM00034139,34139,51.1833,40.7,193.0,  ,KAMENNAYA STEP NO2,1952,1961,6225
RSM00034172,34172,51.5567,46.0394,166.5,  ,SARATOV,1947,2020,50498
RSM00034247,34247,50.4167,41.05,90.4,  ,KALACH,1961,2020,42631
RSM00034467,34467,48.7833,44.3333,141.0,  ,VOLGOGRAD,1947,2020,55454
RSM00034731,34731,47.25,39.8167,78.0,  ,ROSTOV-NA-DONU,1939,2020,58151
RSM00034858,34858,45.9167,43.35,85.9,  ,DIVNOE,1957,2020,43051
RSM00034866,34866,46.18,45.35,7.0,  ,YASHKUL,1951,1957,3336
RSM00034882,34882,46.2833,47.9833,-17.0,  ,ASTRAHAN,1939,2020,51482
RSM00035121,35121,51.6925,55.0783,114.8,  ,ORENBURG,1939,2020,54717
RSM00036096,36096,51.7103,94.4917,626.1,  ,KYZYL,1955,2020,47092
RSM00036259,36259,50.0,88.667,1758.0,  ,KOS-AGAC,1969,1991,10486
RSM00037011,37011,44.1,39.0333,94.6,  ,TUAPSE,1950,2020,46637
RSM00037050,37050,44.05,43.03,573.0,  ,PJATIGORSK,1947,1951,230
RSM00037055,37055,44.2167,43.1,312.6,  ,MINERAL'NYE VODY,1947,2020,56779
RSM00037099,37099,43.5833,39.7667,141.9,  ,SOCHI,2013,2014,194
RSM00037259,37259,43.0,47.5,-19.7,  ,MAHACHKALA,1963,2020,25017
RSXUAC00073,00073,59.68,30.45,35.0,  ,SLUTSK,1939,1939,186
RSXUAC00075,00075,56.8,60.6,252.0,  ,SWERDLOWSK,1940,1941,171
RSXUAE04636,04636,53.05,158.33,5.0,  ,NIKOLAEVKA,1954,1955,127
RSXUAE04778,04778,77.72,104.28,7.0,  ,MYS CHELIUSKINA,1941,1949,657
SAM00040373,40373,28.3167,46.1333,358.0,  ,AL-QAISUMAH,1977,2020,20366
SAM00040375,40375,28.3833,36.6,778.0,  ,TABUK,1976,2020,31035
SAM00040394,40394,27.4333,41.6833,1015.0,  ,HAIL,1986,2020,20240
SAM00040400,40400,26.2,36.483,24.0,  ,AL-WEJH,1973,1985,5395
SAM00040416,40416,26.267,50.167,19.0,  ,DHAHRAN,1976,1997,17304
SAM00040417,40417,26.45,49.8167,22.0,  ,K.F.I.A.,1998,2020,13268
SAM00040430,40430,24.55,39.7,654.0,  ,AL-MADINAH,1975,2020,26010
SAM00040437,40437,24.9333,46.7167,614.0,  ,KING KHALED INT. AIRPORT,1984,2020,22904
SAM00040438,40438,24.7,46.733,603.0,  ,RIYADH OBS.,1968,1992,11578
SAM00041024,41024,21.7,39.1833,15.0,  ,JEDDAH,1966,2020,36214
SAM00041112,41112,18.2333,42.65,2090.0,  ,ABHA,1999,2020,12630
SAM00041114,41114,18.3,42.8,2066.0,  ,KHAMIS MUSHAIT,1983,1999,11138
SAM00041140,41140,16.883,42.583,7.0,  ,GIZAN,1983,1985,1629
SBM00071805,71805,46.767,-56.167,24.0,  ,SAINT-PIERRE,1973,1983,690
SEM00063985,63985,-4.6833,55.5167,4.0,  ,SEYCHELLES INTER. AIRPORT,1973,2020,19497
SEM00063995,63995,-9.35,46.533,4.0,  ,ALDABRA,1979,1981,143
SFM00068174,68174,-23.8667,29.45,1230.0,  ,PIETERSBURG (SAAF),1973,2009,13740
SFM00068242,68242,-25.783,25.533,1277.0,  ,MAFIKENG WO,1996,1998,1154
SFM00068262,68262,-25.733,28.183,1326.0,  ,PRETORIA-EENDRACHT,1957,1974,3937
SFM00068263,68263,-25.91,28.2111,1526.0,  ,PRETORIA (IRENE),1974,2020,29580
SFM00068406,68406,-28.567,16.533,27.0,  ,KORTDOORN/ALEXANDER,1951,1987,11144
SFM00068424,68424,-28.4136,21.2597,835.0,  ,UPINGTON,1973,2020,21349
SFM00068438,68438,-28.8,24.767,1196.0,  ,KIMBERLEY,1973,1994,9829
SFM00068442,68442,-29.1,26.3,1353.0,  ,BLOEMFONTEIN AIRPORT,1966,2020,25600
SFM00068461,68461,-28.25,28.3333,1680.0,  ,BETHLEHEM AIRPORT,1980,2009,11390
SFM00068512,68512,-29.6719,17.8875,1006.0,  ,SPRINGBOK,1987,2020,12943
SFM00068538,68538,-30.6747,23.9992,1286.0,  ,DE AAR,1993,2020,9743
SFM00068588,68588,-29.9667,30.95,8.0,  ,DURBAN/LOUIS BOTHA,1949,2010,29090
SFM00068592,68592,-29.6017,31.13,105.0,  ,KING SHAKA INT'L AIRPORT,2010,2018,4531
SFM00068816,68816,-33.97,18.6,46.0,  ,CAPE TOWN INTNL. AIRPORT,1949,2020,36104
SFM00068828,68828,-34.017,22.383,190.0,  ,GEORGE AIRPORT,1977,1994,4491
SFM00068842,68842,-33.9844,25.6108,63.0,  ,PORT ELIZABETH,1967,2020,30428
SFM00068858,68858,-33.033,27.833,125.0,  ,EAST LONDON,1973,1991,3098
SFM00068994,68994,-46.8831,37.8669,24.0,  ,MARION ISLAND,1949,2020,33482
SGM00061600,61600,16.05,-16.483,4.0,  ,SAINT-LOUIS,1940,2019,40078
SGM00061641,61641,14.73,-17.5,24.5,  ,DAKAR/YOFF,1940,2018,72333
SGM00061687,61687,13.7697,-13.6797,48.7,  ,TAMBACOUNDA,1940,2020,46291
SGM00061695,61695,12.55,-16.267,26.0,  ,ZIGUINCHOR,1940,1997,40419
SGXUAAWO067,,14.8,-17.0667,71.0,  ,THIES,1945,1954,3844
SHM00061901,61901,-15.9419,-5.6672,435.0,  ,ST. HELENA IS.,1977,2020,16651
SHM00061902,61902,-7.9667,-14.4,79.0,  ,WIDE AWAKE FIELD,1946,2010,18170
SHM00068906,68906,-40.35,-9.88,54.0,  ,GOUGH ISLAND,1957,2019,32404
SIM00014015,14015,46.0656,14.5122,299.0,  ,LJUBLJANA/BEZIGRAD,1996,2020,7485
SLM00061856,61856,8.617,-13.2,27.0,  ,LUNGI,1973,1979,1194
SNM00048698,48698,1.3667,103.9833,5.0,  ,SINGAPORE/CHANGI AIRPORT,1955,2020,68039
SPM00008001,08001,43.3658,-8.4214,58.0,  ,LA CORUNA,1958,2020,39565
SPM00008023,08023,43.4911,-3.8006,52.0,  ,SANTANDER,1973,2020,22725
SPM00008055,08055,42.583,-5.65,914.0,  ,LEON/VIRGEN DEL CAM,1973,1976,200
SPM00008084,08084,42.45,-2.333,363.0,  ,LOGRONO/AGONCILLO,1973,1977,349
SPM00008087,08087,42.2,-1.45,295.0,  ,BARDENAS REALES,1973,1990,4866
SPM00008140,08140,41.717,-4.85,849.0,  ,VALLADOLID/VILLANUB,1973,1976,206
SPM00008160,08160,41.6786,-1.0731,252.0,  ,ZARAGOZA/BASE AEREA,1958,2015,19731
SPM00008190,08190,41.3844,2.1181,95.0,  ,BARCELONA SERVEI,2007,2020,8856
SPM00008202,08202,40.95,-5.5,794.0,  ,SALAMANCA/MATACAN,1974,1976,173
SPM00008221,08221,40.4653,-3.5797,631.0,  ,MADRID/BARAJAS RS,1950,2020,43458
SPM00008301,08301,39.55,2.617,6.0,  ,PALMA DE MALLORCA,1988,2002,9948
SPM00008302,08302,39.6058,2.7067,41.0,  ,MALLORCA-SON BONET,1958,2020,26874
SPM00008314,08314,39.867,4.233,86.0,  ,MENORCA/MAHON,1974,1976,165
SPM00008430,08430,38.0019,-1.1708,61.0,  ,MURCIA,1984,2020,24729
SPM00008433,08433,37.783,-0.8,3.0,  ,MURCIA/SAN JAVIER,1973,1980,1000
SPM00060018,60018,28.3183,-16.3822,105.0,  ,TENERIFE-GUIMAR,2002,2020,12462
SPM00060020,60020,28.467,-16.25,36.0,  ,STA. CRUZ DE TENERI,1960,2002,22725
STM00078949,78949,13.75,-60.98,99.0,  ,VIEUX FORT,1956,1957,815
SUM00062600,62600,21.817,31.35,190.0,  ,WADI HALFA,1924,1983,3487
SUM00062640,62640,19.533,33.317,312.0,  ,ABU HAMED,1947,2005,1995
SUM00062641,62641,19.583,37.217,3.0,  ,PORT SUDAN,1947,2006,2214
SUM00062650,62650,19.167,30.483,226.0,  ,DONGOLA,1973,2008,1444
SUM00062660,62660,18.55,31.85,249.0,  ,KARIMA,1936,1975,2435
SUM00062680,62680,17.7,33.967,345.0,  ,ATBARA,1954,1975,361
SUM00062721,62721,15.6,32.55,382.0,  ,KHARTOUM,1953,2014,10644
SUM00062730,62730,15.467,36.4,500.0,  ,KASSALA,1937,2006,4169
SUM00062751,62751,14.4,33.483,408.0,  ,WAD MEDANI,1973,1975,269
SUM00062752,62752,14.033,35.4,599.0,  ,GEDAREF,1973,1975,238
SUM00062760,62760,13.617,25.333,733.0,  ,EL FASHER,1939,2008,2234
SUM00062770,62770,13.483,22.45,805.0,  ,GENINA,1936,1977,1058
SUM00062771,62771,13.167,30.233,574.0,  ,EL OBEID,1936,2005,4005
SUM00062772,62772,13.167,32.667,381.0,  ,AROMA,1973,1975,298
SUM00062781,62781,12.7,28.433,564.0,  ,EN NAHUD,1973,1975,198
SUM00062805,62805,11.783,34.383,470.0,  ,DAMAZINE,1973,2005,1808
SUXUAE04936,04936,15.58,32.55,388.0,  ,AL-KHARTUM,1932,1954,3020
SVM00001004,01004,78.9233,11.9222,15.5,  ,NY-ALESUND II,1992,2020,11073
SVM00001028,01028,74.5039,19.0011,20.0,  ,BJORNOYA,1957,2020,46784
SVM00020107,20107,78.07,14.22,49.0,  ,BARENTSBURG,1937,1994,29741
SWM00002084,02084,57.717,11.783,5.0,  ,GOTEBURG/TORSLANDA,1949,1977,20557
SWM00002185,02185,65.5433,22.1144,17.0,  ,LULEA-KALLAX,1949,2019,41162
SWM00002225,02225,63.183,14.5,366.0,  ,OSTERSUND/FROSON,1949,1983,16859
SWM00002365,02365,62.5317,17.4361,3.9,  ,SUNDSVALL HARNOSAND,1965,2020,52021
SWM00002465,02465,59.35,17.95,22.0,  ,STOCKHOLM/BROMMA,1949,1995,41574
SWM00002515,02515,58.183,12.15,20.0,  ,TORPABRON,1977,1977,288
SWM00002527,02527,57.6572,12.2911,164.0,  ,GOTEBORG/LANDVETTER,1977,2020,37546
SWM00002591,02591,57.65,18.35,45.0,  ,VISBY AEROLOGISKA STATION,1977,2020,28914
SXM00088968,88968,-60.75,-44.7167,4.0,  ,ISLAS ORCADAS (MET),1957,1985,8699
SYM00040001,40001,37.05,41.217,455.0,  ,KAMISHLI,1973,1973,136
SYM00040007,40007,36.333,37.217,425.0,  ,ALEPPO INT. AEROPOR,1957,1996,18332
SYM00040022,40022,35.533,35.767,7.0,  ,LATTAKIA,1973,1976,458
SYM00040030,40030,35.117,36.75,303.0,  ,HAMA,1973,1976,741
SYM00040039,40039,35.933,39.017,245.0,  ,RAQQA,1973,1976,252
SYM00040080,40080,33.417,36.517,610.0,  ,DAMASCUS INT. AIRPO,1973,2001,10082
SZM00006610,06610,46.8117,6.9425,490.0,  ,PAYERNE,1943,2019,73319
TBM00078894,78894,17.9,-62.85,52.0,  ,ST. BARTHELEMY,1973,1996,4048
TDM00078967,78967,10.6833,-61.6167,13.1,  ,TRINIDAD BWI,1949,1969,10395
TDM00078970,78970,10.6167,-61.35,12.0,  ,PIARCO INT. AIRPORT,1969,2020,25287
TEM00061976,61976,-15.8878,54.5206,7.0,  ,SERGE-FROLOW (ILE TROMELIN),1973,2011,20680
THM00048327,48327,18.7706,98.9683,313.2,  ,CHIANG MAI,1954,2020,67046
THM00048354,48354,17.3769,102.8094,177.0,  ,UDON THANI,1966,2016,48194
THM00048357,48357,17.417,104.783,148.0,  ,NAKHON PHANOM,1973,1975,2528
THM00048378,48378,16.7961,100.2758,44.0,  ,PHITSANULOK,1973,2020,50730
THM00048379,48379,16.433,101.15,116.0,  ,PHETCHABUN,1973,1974,401
THM00048381,48381,16.4608,102.7894,187.0,  ,KHON KAEN,2016,2020,1977
THM00048407,48407,15.25,104.8667,122.0,  ,UBON RATCHATHANI,1962,2020,66433
THM00048426,48426,14.8,100.617,11.0,  ,LOP BURI,1973,1976,837
THM00048431,48431,14.9681,102.0858,186.6,  ,NAKHON RATCHASIMA,1973,2020,52316
THM00048453,48453,13.6664,100.6061,0.8,  ,BANGNA AGROMET,2008,2020,16436
THM00048455,48455,13.733,100.567,4.0,  ,BANGKOK METROPOLIS,1953,2008,58473
THM00048456,48456,13.917,100.6,12.0,  ,DON MUANG,1973,1976,780
THM00048477,48477,12.6914,100.9853,16.0,  ,SATTAHIP,1973,2020,34040
THM00048480,48480,12.6094,102.1039,2.9,  ,CHANTHA BURI,1973,2020,37436
THM00048500,48500,11.835,99.8103,4.0,  ,PRACHUAP KHIRIKHAN,1973,2020,45175
THM00048532,48532,9.983,98.617,8.0,  ,RANONG,1973,1974,194
THM00048551,48551,9.1342,99.1519,5.0,  ,SURAT THANI,1973,2020,43279
THM00048565,48565,8.145,98.3144,5.9,  ,PHUKET AIRPORT,1973,2020,38817
THM00048568,48568,7.1819,100.6075,4.6,  ,SONGKHLA,1954,2020,66980
TIM00038599,38599,40.217,69.733,427.0,  ,KHUDJAND,1975,1977,382
TIM00038836,38836,38.55,68.783,800.0,  ,DUSHANBE,1946,1994,35803
TIM00038954,38954,37.5,71.5,2077.0,  ,KHOROG,1956,1994,28898
TKM00078118,78118,21.45,-71.15,10.0,  ,TURKS ISLAND,1954,1978,10548
TNM00091792,91792,-21.233,-175.15,38.0,  ,FUAAMOTU,1980,1999,5436
TOM00065361,65361,8.983,1.15,386.0,  ,SOKODE,1957,1989,5401
TOM00065387,65387,6.1667,1.25,20.0,  ,LOME,1945,2020,40671
TPM00061931,61931,0.383,6.717,13.0,  ,S. TOME,1953,1979,5381
TSM00060710,60710,36.95,8.75,21.0,  ,TABARKA,1992,1999,4939
TSM00060714,60714,37.233,9.817,3.0,  ,BIZERTE,1973,1995,7207
TSM00060715,60715,36.8333,10.2333,4.0,  ,TUNIS-CARTHAGE,1948,2020,40116
TSM00060720,60720,36.85,11.083,4.0,  ,KELIBIA,1974,1996,18563
TSM00060725,60725,36.483,8.8,143.0,  ,JENDOUBA,1973,1996,19808
TSM00060735,60735,35.667,10.1,60.0,  ,KAIROUAN,1973,1996,22918
TSM00060738,60738,35.55,8.683,1092.0,  ,THALA,1977,1996,10938
TSM00060740,60740,35.75,10.75,2.0,  ,MONASTIR-SKANES,1974,2005,22479
TSM00060745,60745,34.417,8.817,313.0,  ,GAFSA,1973,1998,20537
TSM00060750,60750,34.717,10.683,21.0,  ,SFAX EL-MAOU,1973,2005,30654
TSM00060760,60760,33.9167,8.1667,86.0,  ,TOZEUR,1969,2020,27808
TSM00060769,60769,33.867,10.767,3.0,  ,DJERBA MELLITA,1973,2005,27692
TSM00060775,60775,32.317,10.4,300.0,  ,REMADA,1973,1997,9738
TSM00060780,60780,31.683,9.3,259.0,  ,EL BORMA,1989,1995,1728
TTM00097385,97385,-9.2,124.367,5.0,  ,OE-CUSSIE,1996,1999,498
TTM00097388,97388,-8.55,126.567,550.0,  ,KOMORO,1984,1998,6384
TTM00097390,97390,-8.55,125.55,6.0,  ,DILLI/DILLI AIRPORT,1956,1983,7176
TTM00097395,97395,-8.5,126.4,522.0,  ,BAU CAU,1950,1988,555
TUM00017022,17022,41.45,31.8,137.0,  ,ZONGULDAK,1973,1974,304
TUM00017030,17030,41.2833,36.3,4.0,  ,SAMSUN,1952,2020,34830
TUM00017064,17064,40.9,29.15,18.0,  ,ISTANBUL BOLGE (KARTAL),1951,2020,38210
TUM00017082,17082,40.85,35.583,535.0,  ,MERZIFON,1973,1982,1796
TUM00017095,17095,39.9,41.2833,1869.0,  ,ERZURUM BOLGE,2006,2020,9348
TUM00017130,17130,39.95,32.8833,891.0,  ,ANKARA/CENTRAL,1949,2020,41469
TUM00017195,17195,38.817,35.433,1054.0,  ,KAYSERI/ERKILET,1973,1982,1942
TUM00017196,17196,38.6833,35.4833,1096.0,  ,KAYSERI BOLGE,2016,2020,3270
TUM00017220,17220,38.4333,27.1667,25.0,  ,IZMIR/GUZELYALI,1952,2020,35490
TUM00017240,17240,37.75,30.55,997.0,  ,ISPARTA,1970,2020,31173
TUM00017281,17281,37.9,40.2,675.0,  ,DIYARBAKIR-BOLGE,1953,2020,32525
TUM00017300,17300,36.867,30.733,54.0,  ,ANTALYA,1973,1979,1476
TUM00017351,17351,36.9833,35.35,27.0,  ,ADANA/BOLGE,1986,2020,22694
TVM00091643,91643,-8.5167,179.2167,1.0,  ,FUNAFUTI,1973,2020,22171
TWM00046689,46689,26.15,119.95,30.0,  ,MAZU (=588490),1973,1998,4062
TWM00046697,46697,25.067,121.233,45.0,  ,TAOYUAN AB,1955,1984,13298
TWM00046699,46699,23.9833,121.6,19.0,  ,HUA-LIEN CITY,1973,2012,17027
TWM00046734,46734,23.5833,119.6167,31.0,  ,MAKUNG AB (=593450),1954,2012,22564
TWM00046736,46736,24.433,118.433,12.0,  ,CHINMEM/SHATOU(AFB),1960,1999,10320
TWM00046743,46743,22.95,120.217,16.0,  ,TAINAN (TW-AFB),1977,1993,6094
TWM00046746,46746,23.467,120.383,25.0,  ,CHIAYI (TW-AFB),1977,1994,6409
TWM00046747,46747,22.467,120.433,8.0,  ,DONGGANG (=595530),1957,1998,21904
TWM00046750,46750,22.6667,120.45,24.0,  ,PINGTUNG SOUTH(AFB),1977,2012,11471
TWM00046751,46751,24.183,120.65,112.0,  ,TAICHUNG (TW-AFB),1978,1992,4776
TWM00046780,46780,22.6833,121.5,280.0,  ,LU-TAO,1986,2012,3323
TWM00046810,46810,20.7167,116.7167,3.0,  ,DONGSHA (=597920),1973,2012,9110
TWM00046902,46902,10.717,115.833,5.0,  ,NENSHA ISL,1973,1998,436
TWM00058968,58968,25.0333,121.5167,9.0,  ,TAIBEI,1957,2020,34763
TWM00059559,59559,22.0,120.75,24.0,  ,467590,1954,1964,4646
TXM00038392,38392,41.833,59.983,87.0,  ,DASHKHOVUZ,1946,1997,40766
TXM00038507,38507,40.0333,52.9833,90.0,  ,TURKMENBASHI,1958,2015,35133
TXM00038687,38687,39.083,63.6,190.0,  ,CHARDZHEV,1949,1994,36014
TXM00038750,38750,37.467,53.967,-22.0,  ,ESENGYLY,1950,1993,36098
TXM00038880,38880,37.987,58.361,211.0,  ,ASHGABAT KESHI,1940,1997,38470
TXM00038989,38989,35.9,62.9667,375.0,  ,TAGTABAZAR,1951,1996,13721
TZM00063729,63729,-1.333,31.817,1143.0,  ,BUKOBA,1965,1979,1433
TZM00063756,63756,-2.467,32.917,1140.0,  ,MWANZA,1973,1979,383
TZM00063791,63791,-3.417,37.067,896.0,  ,KILIMANJARO AIRPORT,1974,1981,696
TZM00063801,63801,-4.883,29.667,824.0,  ,KIGOMA,1977,1978,112
TZM00063818,63818,-4.883,38.283,511.0,  ,MOMBO,1973,1974,113
TZM00063832,63832,-5.083,32.833,1182.0,  ,TABORA AIRPORT,1974,1988,1062
TZM00063844,63844,-5.083,39.067,35.0,  ,TANGA,1973,1986,776
TZM00063862,63862,-6.167,35.767,1120.0,  ,DODOMA,1973,1979,1096
TZM00063866,63866,-6.833,37.65,526.0,  ,MOROGORO,1973,1974,142
TZM00063887,63887,-7.633,35.767,1428.0,  ,IRINGA,1973,1980,677
TZM00063894,63894,-6.8667,39.2,55.0,  ,DAR ES SALAAM INT,1963,2013,10437
TZM00063932,63932,-8.933,33.467,1758.0,  ,MBEYA,1973,1989,767
UCM00078988,78988,12.2,-68.9667,8.0,  ,HATO AIRPORT,1956,2020,35213
UGM00063654,63654,1.683,31.717,1147.0,  ,MASINDI,1973,1976,632
UGM00063658,63658,1.717,33.617,1123.0,  ,SOROTI,1973,1974,112
UGM00063674,63674,0.183,30.1,961.0,  ,KASESE,1973,1976,419
UGM00063684,63684,0.683,34.167,1171.0,  ,TORORO,1973,1977,264
UGM00063702,63702,-0.617,30.65,1413.0,  ,MBARARA,1973,1973,114
UGM00063705,63705,0.05,32.45,1155.0,  ,ENTEBBE AIRPORT,1959,2018,6316
UKM00003005,03005,60.1392,-1.1847,82.0,  ,LERWICK,1941,2020,66327
UKM00003023,03023,57.3575,-7.385,4.0,  ,SOUTH UIST RANGE,1998,2020,432
UKM00003026,03026,58.217,-6.317,9.0,  ,STORNOWAY,1949,2002,52782
UKM00003066,03066,57.65,-3.567,7.0,  ,KINLOSS,1993,2004,767
UKM00003091,03091,57.2,-2.217,65.0,  ,ABERDEEN/DYCE AIRPO,1989,1999,421
UKM00003162,03162,55.317,-3.2,242.0,  ,ESKDALEMUIR,1999,2000,233
UKM00003170,03170,56.433,-2.867,4.0,  ,SHANWELL,1959,1992,35061
UKM00003171,03171,56.383,-2.867,12.0,  ,LEUCHARS,1949,2002,3165
UKM00003238,03238,55.0197,-1.8817,142.0,  ,ALBEMARLE,2002,2020,10406
UKM00003240,03240,55.417,-1.6,23.0,  ,BOULMER,1992,2002,13127
UKM00003257,03257,54.3,-1.533,40.0,  ,LEEMING,1990,2000,777
UKM00003322,03322,53.55,-2.917,54.0,  ,AUGHTON,1949,1996,43285
UKM00003354,03354,53.0056,-1.2511,117.0,  ,NOTTINGHAM,1998,2020,15782
